VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,"2/1/2022, 1:04:25 AM","2/1/2022, 1:08:23 AM",1,1.74,1,N,90,230,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5,0
2,"2/1/2022, 1:10:25 AM","2/1/2022, 1:21:41 AM",1,3.23,1,N,163,263,1,12,0.5,0.5,0,0,0.3,15.8,2.5,0
2,"2/1/2022, 1:29:19 AM","2/1/2022, 1:51:52 AM",1,6.63,1,N,141,102,1,22.5,0.5,0.5,6.58,0,0.3,32.88,2.5,0
2,"2/1/2022, 1:07:50 AM","2/1/2022, 1:23:27 AM",1,3.51,1,N,239,42,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,0
2,"2/1/2022, 1:07:01 AM","2/1/2022, 1:17:50 AM",1,3.82,1,N,79,141,1,12.5,0.5,0.5,4.89,0,0.3,21.19,2.5,0
2,"2/1/2022, 1:37:14 AM","2/1/2022, 1:59:46 AM",2,15.77,1,N,132,145,1,43,0.5,0.5,8.86,0,0.3,54.41,0,1.25
2,"2/1/2022, 1:52:10 AM","2/1/2022, 2:18:54 AM",1,31.65,4,N,132,265,2,60.5,0.5,0.5,0,0,0.3,63.05,0,1.25
1,"2/1/2022, 1:02:54 AM","2/1/2022, 1:05:59 AM",1,0.3,1,N,249,68,1,4,3,0.5,2.3,0,0.3,10.1,2.5,0
1,"2/1/2022, 1:23:05 AM","2/1/2022, 1:28:47 AM",1,1.1,1,N,230,229,1,6,3,0.5,1.95,0,0.3,11.75,2.5,0
1,"2/1/2022, 1:30:22 AM","2/1/2022, 1:32:47 AM",1,0.4,1,N,233,162,2,3.5,3,0.5,0,0,0.3,7.3,2.5,0
1,"2/1/2022, 1:04:04 AM","2/1/2022, 1:12:48 AM",1,2.4,1,N,163,249,2,9,3,0.5,0,0,0.3,12.8,2.5,0
1,"2/1/2022, 1:39:12 AM","2/1/2022, 1:54:36 AM",2,4.9,1,N,249,263,1,16,3,0.5,3.95,0,0.3,23.75,2.5,0
1,"2/1/2022, 1:23:11 AM","2/1/2022, 1:47:34 AM",1,11.7,1,N,132,201,2,34.5,1.75,0.5,0,2.45,0.3,39.5,0,1.25
2,"2/1/2022, 1:29:22 AM","2/1/2022, 1:59:52 AM",1,17.07,2,N,132,140,1,52,0,0.5,0.07,0,0.3,56.62,2.5,1.25
2,"2/1/2022, 1:33:17 AM","2/1/2022, 1:49:36 AM",1,8.99,1,N,138,151,1,25.5,0.5,0.5,6.67,6.55,0.3,41.27,0,1.25
2,"2/1/2022, 12:57:35 AM","2/1/2022, 1:30:51 AM",1,22.94,1,N,132,241,1,61.5,0.5,0.5,14.12,6.55,0.3,84.72,0,1.25
2,"2/1/2022, 1:05:12 AM","2/1/2022, 1:21:41 AM",5,4.71,1,N,79,263,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5,0
2,"2/1/2022, 1:25:22 AM","2/1/2022, 1:38:30 AM",1,4.12,1,N,231,112,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5,0
2,"2/1/2022, 1:00:13 AM","2/1/2022, 1:17:55 AM",1,4.91,1,N,113,238,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5,0
2,"2/1/2022, 1:26:07 AM","2/1/2022, 1:30:38 AM",2,0.79,1,N,143,239,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,"2/1/2022, 1:57:31 AM","2/1/2022, 2:06:19 AM",1,2.52,1,N,158,48,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5,0
2,"2/1/2022, 1:22:44 AM","2/1/2022, 1:48:28 AM",2,18.92,2,N,132,262,1,52,0,0.5,12.62,6.55,0.3,75.72,2.5,1.25
1,"2/1/2022, 1:15:41 AM","2/1/2022, 1:23:22 AM",2,1.1,1,N,107,79,2,7,3,0.5,0,0,0.3,10.8,2.5,0
2,"2/1/2022, 1:39:31 AM","2/1/2022, 1:44:36 AM",1,1.31,1,N,48,90,2,6,0.5,0.5,0,0,0.3,9.8,2.5,0
2,"2/1/2022, 1:14:33 AM","2/1/2022, 1:45:10 AM",2,14.01,1,N,138,61,2,40,0.5,0.5,0,0,0.3,42.55,0,1.25
2,"2/1/2022, 1:24:44 AM","2/1/2022, 1:30:04 AM",1,1.84,5,N,140,75,1,30,0,0.5,6.66,0,0.3,39.96,2.5,0
2,"2/1/2022, 1:39:42 AM","2/1/2022, 1:56:26 AM",1,6.65,1,N,138,41,2,21,0.5,0.5,0,6.55,0.3,30.1,0,1.25
1,"2/1/2022, 1:34:00 AM","2/1/2022, 1:49:22 AM",1,4.1,1,N,233,112,2,14.5,3,0.5,0,0,0.3,18.3,2.5,0
2,"2/1/2022, 1:10:13 AM","2/1/2022, 1:26:56 AM",1,3.73,1,N,48,41,1,15,0.5,0.5,5.64,0,0.3,24.44,2.5,0
2,"2/1/2022, 1:43:08 AM","2/1/2022, 2:05:05 AM",1,16.96,2,N,132,140,1,52,0,0.5,11.31,0,0.3,67.86,2.5,1.25
2,"2/1/2022, 1:20:26 AM","2/1/2022, 1:26:58 AM",1,1.65,1,N,48,233,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5,0
2,"2/1/2022, 1:30:30 AM","2/1/2022, 1:36:42 AM",1,1.85,1,N,233,141,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5,0
2,"2/1/2022, 1:43:44 AM","2/1/2022, 1:52:43 AM",1,3.25,1,N,141,79,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0
2,"2/1/2022, 1:02:01 AM","2/1/2022, 1:12:03 AM",1,3.11,1,N,68,238,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0
2,"2/1/2022, 1:18:33 AM","2/1/2022, 1:28:51 AM",1,2.13,1,N,143,100,1,9.5,0.5,0.5,5,0,0.3,18.3,2.5,0
2,"2/1/2022, 1:43:18 AM","2/1/2022, 1:53:25 AM",1,2.29,1,N,68,162,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0
2,"2/1/2022, 1:39:26 AM","2/1/2022, 2:04:03 AM",5,12.38,1,N,132,83,2,35.5,0.5,0.5,0,0,0.3,36.8,0,1.25
1,"2/1/2022, 1:23:34 AM","2/1/2022, 1:34:27 AM",1,1.7,1,N,238,236,2,9,3,0.5,0,0,0.3,12.8,2.5,0
1,"2/1/2022, 1:48:53 AM","2/1/2022, 1:56:50 AM",2,1.5,1,N,164,230,2,7.5,3,0.5,0,0,0.3,11.3,2.5,0
2,"2/1/2022, 1:32:27 AM","2/1/2022, 2:03:33 AM",2,14.87,1,N,132,226,2,43.5,0.5,0.5,0,0,0.3,46.05,0,1.25
1,"2/1/2022, 1:23:36 AM","2/1/2022, 1:54:57 AM",1,18,2,N,132,79,1,52,3.75,0.5,0,0,0.3,56.55,2.5,1.25
2,"2/1/2022, 1:18:34 AM","2/1/2022, 1:53:19 AM",1,19.8,1,N,132,62,1,54,0.5,0.5,1.45,0,0.3,58,0,1.25
2,"2/1/2022, 1:08:47 AM","2/1/2022, 1:30:30 AM",1,6.83,1,N,138,229,1,22,0.5,0.5,5.41,0,0.3,32.46,2.5,1.25
1,"2/1/2022, 1:37:05 AM","2/1/2022, 1:56:57 AM",1,4.9,1,N,237,129,1,18,3,0.5,2,0,0.3,23.8,2.5,0
2,"2/1/2022, 12:26:30 AM","2/1/2022, 12:37:23 AM",5,2.37,1,N,148,90,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
2,"2/1/2022, 1:34:22 AM","2/1/2022, 1:36:12 AM",1,0.62,1,N,234,90,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5,0
2,"2/1/2022, 1:11:28 AM","2/1/2022, 1:33:05 AM",1,0,1,N,50,144,1,13,0.5,0.5,4.2,0,0.3,21,2.5,0
1,"2/1/2022, 1:41:09 AM","2/1/2022, 1:58:26 AM",1,7.5,1,N,132,76,3,22.5,1.75,0.5,0,0,0.3,25.05,0,1.25
2,"2/1/2022, 1:35:59 AM","2/1/2022, 2:03:36 AM",1,17.43,2,N,132,141,1,52,0,0.5,11.31,0,0.3,67.86,2.5,1.25
2,"2/1/2022, 1:28:03 AM","2/1/2022, 1:34:29 AM",1,1.13,1,N,230,68,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
1,"2/1/2022, 1:59:18 AM","2/1/2022, 2:37:05 AM",1,19.5,2,N,132,107,2,52,3.75,0.5,0,0,0.3,56.55,2.5,1.25
2,"2/1/2022, 1:57:21 AM","2/1/2022, 2:03:34 AM",1,2.18,1,N,137,141,2,8,0.5,0.5,0,0,0.3,11.8,2.5,0
1,"2/1/2022, 1:36:54 AM","2/1/2022, 1:40:50 AM",1,0.6,1,Y,170,162,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5,0
1,"2/1/2022, 1:52:04 AM","2/1/2022, 1:56:22 AM",1,1.1,1,N,48,68,2,5.5,3,0.5,0,0,0.3,9.3,2.5,0
2,"2/1/2022, 1:12:15 AM","2/1/2022, 1:12:30 AM",2,0,1,N,132,132,4,-2.5,-0.5,-0.5,0,0,-0.3,-5.05,0,-1.25
2,"2/1/2022, 1:12:15 AM","2/1/2022, 1:12:30 AM",2,0,1,N,132,132,2,2.5,0.5,0.5,0,0,0.3,5.05,0,1.25
2,"2/1/2022, 1:13:48 AM","2/1/2022, 1:46:31 AM",2,19.43,2,N,132,43,1,52,0,0.5,10,6.55,0.3,70.6,0,1.25
2,"2/1/2022, 1:13:05 AM","2/1/2022, 1:27:29 AM",1,5.87,1,N,132,130,1,19,0.5,0.5,4,0,0.3,25.55,0,1.25
2,"2/1/2022, 1:41:59 AM","2/1/2022, 2:09:59 AM",3,6.8,1,N,264,264,2,24,0.5,0.5,0,0,0.3,27.8,2.5,0
1,"2/1/2022, 1:07:51 AM","2/1/2022, 1:26:26 AM",1,4.3,1,N,186,261,2,16.5,3,0.5,0,0,0.3,20.3,2.5,0
1,"2/1/2022, 1:06:48 AM","2/1/2022, 1:20:00 AM",1,3.1,1,N,234,239,1,12.5,3,0.5,2,0,0.3,18.3,2.5,0
2,"2/1/2022, 1:03:12 AM","2/1/2022, 1:13:09 AM",1,2.37,1,N,148,137,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
2,"2/1/2022, 1:18:39 AM","2/1/2022, 1:24:24 AM",1,1.1,1,N,164,68,1,6,0.5,0.5,1,0,0.3,10.8,2.5,0
2,"2/1/2022, 1:19:43 AM","2/1/2022, 1:27:06 AM",3,2.3,1,N,233,141,1,8.5,0.5,0.5,0.5,0,0.3,12.8,2.5,0
2,"2/1/2022, 1:07:27 AM","2/1/2022, 1:26:13 AM",1,3.77,1,N,88,49,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,0
2,"2/1/2022, 1:03:21 AM","2/1/2022, 1:07:17 AM",1,0.89,1,N,237,141,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0
2,"2/1/2022, 1:09:46 AM","2/1/2022, 1:12:53 AM",1,1.03,1,N,141,162,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0
1,"2/1/2022, 1:12:49 AM","2/1/2022, 1:18:53 AM",1,1,1,N,249,90,2,6,3,0.5,0,0,0.3,9.8,2.5,0
2,"2/1/2022, 1:01:30 AM","2/1/2022, 1:16:42 AM",1,3.44,1,N,263,166,1,13.5,0.5,0.5,1,0,0.3,18.3,2.5,0
2,"2/1/2022, 1:18:45 AM","2/1/2022, 1:23:04 AM",1,0.92,1,N,166,24,1,5.5,0.5,0.5,1,0,0.3,7.8,0,0
1,"2/1/2022, 1:03:44 AM","2/1/2022, 1:08:06 AM",0,0.7,1,N,170,100,2,5,3,0.5,0,0,0.3,8.8,2.5,0
1,"2/1/2022, 1:12:23 AM","2/1/2022, 1:19:04 AM",0,1.4,1,N,90,246,1,7,3,0.5,1,0,0.3,11.8,2.5,0
2,"2/1/2022, 1:19:46 AM","2/1/2022, 1:24:20 AM",2,0.96,1,N,263,238,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,0
2,"2/1/2022, 1:17:33 AM","2/1/2022, 1:37:08 AM",2,4.97,1,N,186,41,1,18.5,0.5,0.5,3.34,0,0.3,25.64,2.5,0
2,"2/1/2022, 1:19:42 AM","2/1/2022, 1:50:27 AM",1,17.58,2,N,132,170,1,52,0,0.5,5,6.55,0.3,68.1,2.5,1.25
2,"2/1/2022, 1:10:53 AM","2/1/2022, 1:59:30 AM",1,0.75,1,N,230,230,2,6,0.5,0.5,0,0,0.3,9.8,2.5,0
2,"2/1/2022, 1:10:53 AM","2/1/2022, 2:07:08 AM",1,1.63,1,N,48,142,4,-7.5,-0.5,-0.5,0,0,-0.3,-11.3,-2.5,0
2,"2/1/2022, 1:10:53 AM","2/1/2022, 2:07:08 AM",1,1.63,1,N,48,142,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0
2,"2/1/2022, 1:24:49 AM","2/1/2022, 1:52:08 AM",1,9.74,1,N,138,68,1,31,0.5,0.5,8.27,6.55,0.3,50.87,2.5,1.25
1,"2/1/2022, 1:24:59 AM","2/1/2022, 1:42:21 AM",1,2.9,1,N,230,263,3,13.5,2.5,0.5,0,0,0.3,16.8,2.5,0
1,"2/1/2022, 1:18:11 AM","2/1/2022, 1:38:06 AM",1,9.1,1,N,249,244,1,27.5,3,0.5,6.25,0,0.3,37.55,2.5,0
2,"2/1/2022, 1:09:26 AM","2/1/2022, 1:12:44 AM",1,0.51,1,N,234,107,1,4,0.5,0.5,0,0,0.3,7.8,2.5,0
2,"2/1/2022, 1:13:50 AM","2/1/2022, 1:21:08 AM",1,1.2,1,N,107,4,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,"2/1/2022, 1:25:11 AM","2/1/2022, 1:32:05 AM",1,1.54,1,N,4,107,1,7,0.5,0.5,1,0,0.3,11.8,2.5,0
2,"2/1/2022, 1:00:18 AM","2/1/2022, 1:01:31 AM",2,0.46,1,N,140,140,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5,0
2,"2/1/2022, 1:50:24 AM","2/1/2022, 1:58:04 AM",2,1.33,1,N,48,229,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,"2/1/2022, 1:49:19 AM","2/1/2022, 2:13:59 AM",5,14.19,1,N,132,149,1,40.5,0.5,0.5,5,0,0.3,48.05,0,1.25
2,"2/1/2022, 1:00:00 AM","2/1/2022, 1:15:20 AM",1,6.53,1,N,132,258,2,20,0.5,0.5,0,0,0.3,22.55,0,1.25
1,"2/1/2022, 1:13:13 AM","2/1/2022, 1:25:03 AM",1,1.7,1,N,107,158,1,9.5,3,0.5,3.99,0,0.3,17.29,2.5,0
1,"2/1/2022, 1:34:31 AM","2/1/2022, 1:50:34 AM",1,3.7,1,N,249,237,1,14,3,0.5,3.55,0,0.3,21.35,2.5,0
2,"2/1/2022, 1:04:12 AM","2/1/2022, 1:13:53 AM",1,2,1,N,163,239,1,9.5,0.5,0.5,3.99,0,0.3,17.29,2.5,0
2,"2/1/2022, 1:33:18 AM","2/1/2022, 1:38:12 AM",2,1.89,1,N,90,48,1,7,0.5,0.5,3.24,0,0.3,14.04,2.5,0
2,"2/1/2022, 1:05:23 AM","2/1/2022, 1:11:17 AM",1,1.64,1,N,239,48,1,7,0.5,0.5,2,0,0.3,12.8,2.5,0
1,"2/1/2022, 1:25:13 AM","2/1/2022, 1:52:27 AM",1,17.5,2,N,132,186,1,52,3.75,0.5,12.6,6.55,0.3,75.7,2.5,1.25
2,"2/1/2022, 1:33:47 AM","2/1/2022, 2:02:10 AM",3,18.11,1,N,132,97,1,49,0.5,0.5,12.89,0,0.3,64.44,0,1.25
2,"2/1/2022, 1:18:43 AM","2/1/2022, 1:35:27 AM",2,7.21,1,N,138,80,1,23,0.5,0.5,4.86,0,0.3,30.41,0,1.25
2,"2/1/2022, 1:44:49 AM","2/1/2022, 1:49:01 AM",6,0.72,1,N,239,143,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0
2,"2/1/2022, 1:52:46 AM","2/1/2022, 2:01:35 AM",6,1.94,1,N,142,140,1,9,0.5,0.5,1,0,0.3,13.8,2.5,0
1,"2/1/2022, 1:06:29 AM","2/1/2022, 1:15:21 AM",1,1.4,1,N,48,162,1,8,3,0.5,2.35,0,0.3,14.15,2.5,0
1,"2/1/2022, 1:56:16 AM","2/1/2022, 1:57:40 AM",1,0.2,1,N,79,79,1,3,3,0.5,7,0,0.3,13.8,2.5,0
2,"2/1/2022, 1:18:25 AM","2/1/2022, 1:39:13 AM",1,10.84,1,N,138,258,1,30.5,0.5,0.5,2,0,0.3,35.05,0,1.25
1,"2/1/2022, 1:40:29 AM","2/1/2022, 1:48:03 AM",1,1.1,1,N,68,161,2,7,3,0.5,0,0,0.3,10.8,2.5,0
1,"2/1/2022, 1:05:20 AM","2/1/2022, 1:20:26 AM",1,8.2,1,N,138,262,1,24,3,0.5,6,6.55,0.3,40.35,2.5,0
1,"2/1/2022, 1:31:14 AM","2/1/2022, 1:46:14 AM",2,0.8,1,N,141,161,2,10,3,0.5,0,0,0.3,13.8,2.5,0
2,"2/1/2022, 1:40:54 AM","2/1/2022, 1:41:02 AM",1,0,2,N,144,144,1,52,0,0.5,11.06,0,0.3,66.36,2.5,0
2,"2/1/2022, 1:15:39 AM","2/1/2022, 1:25:28 AM",1,2.35,1,N,161,90,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5,0
1,"2/1/2022, 1:02:04 AM","2/1/2022, 1:09:54 AM",3,1.7,1,N,164,48,1,8,3,0.5,2.35,0,0.3,14.15,2.5,0
1,"2/1/2022, 1:18:31 AM","2/1/2022, 1:25:38 AM",1,0.9,1,N,161,233,1,6.5,3,0.5,2.06,0,0.3,12.36,2.5,0
1,"2/1/2022, 1:37:00 AM","2/1/2022, 1:38:39 AM",1,0.3,1,N,170,164,2,3.5,3,0.5,0,0,0.3,7.3,2.5,0
2,"2/1/2022, 1:24:39 AM","2/1/2022, 1:35:46 AM",1,2.81,1,N,161,158,2,11,0.5,0.5,0,0,0.3,14.8,2.5,0
2,"2/1/2022, 1:38:53 AM","2/1/2022, 1:59:36 AM",1,6.57,1,N,90,116,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5,0
2,"2/1/2022, 1:11:09 AM","2/1/2022, 1:17:35 AM",2,3.21,1,N,138,179,1,10.5,0.5,0.5,3.92,0,0.3,16.97,0,1.25
2,"2/1/2022, 1:01:19 AM","2/1/2022, 1:04:38 AM",2,0.42,1,N,230,48,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5,0
2,"2/1/2022, 1:12:24 AM","2/1/2022, 1:21:52 AM",1,3.91,1,N,68,238,1,12.5,0.5,0.5,3.7,0,0.3,20,2.5,0
2,"2/1/2022, 1:07:52 AM","2/1/2022, 1:18:04 AM",1,2.05,1,N,74,166,2,9.5,0.5,0.5,0,0,0.3,10.8,0,0
1,"2/1/2022, 1:08:51 AM","2/1/2022, 1:44:52 AM",3,19.9,2,N,132,249,1,52,3.75,0.5,10.18,0,0.3,66.73,2.5,1.25
1,"2/1/2022, 1:56:25 AM","2/1/2022, 2:01:03 AM",1,2.2,1,N,170,141,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5,0
1,"2/1/2022, 1:50:18 AM","2/1/2022, 2:07:40 AM",1,2.4,1,N,249,170,1,12.5,3.5,0.5,5,0,0.3,21.8,2.5,0
1,"2/1/2022, 1:15:51 AM","2/1/2022, 1:21:55 AM",1,0.9,1,N,164,170,1,6,3,0.5,1,0,0.3,10.8,2.5,0
1,"2/1/2022, 1:50:55 AM","2/1/2022, 1:57:22 AM",1,2,1,N,249,48,1,8,3,0.5,2,0,0.3,13.8,2.5,0
1,"2/1/2022, 1:59:16 AM","2/1/2022, 2:04:48 AM",1,1.3,1,N,48,142,2,6.5,3,0.5,0,0,0.3,10.3,2.5,0
2,"2/1/2022, 1:09:22 AM","2/1/2022, 1:12:20 AM",1,0.6,1,N,234,107,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0
1,"2/1/2022, 1:20:51 AM","2/1/2022, 1:25:38 AM",1,1,1,N,142,163,1,6,3,0.5,1.95,0,0.3,11.75,2.5,0
1,"2/1/2022, 1:42:34 AM","2/1/2022, 1:47:07 AM",1,0.7,1,Y,48,163,1,5,3,0.5,2.6,0,0.3,11.4,2.5,0
1,"2/1/2022, 1:54:01 AM","2/1/2022, 2:04:11 AM",1,3,1,N,234,261,1,10.5,3,0.5,2,0,0.3,16.3,2.5,0
1,"2/1/2022, 1:02:29 AM","2/1/2022, 1:39:38 AM",1,18,2,N,132,48,1,52,3.75,0.5,11.3,0,0.3,67.85,2.5,1.25
1,"2/1/2022, 1:47:29 AM","2/1/2022, 1:50:33 AM",1,0.8,1,N,100,90,2,4.5,3,0.5,0,0,0.3,8.3,2.5,0
1,"2/1/2022, 1:55:47 AM","2/1/2022, 2:02:34 AM",1,2,1,N,90,48,1,7.5,3,0.5,3.4,0,0.3,14.7,2.5,0
1,"2/1/2022, 1:18:45 AM","2/1/2022, 1:26:32 AM",1,1.3,1,N,137,100,2,6.5,3,0.5,0,0,0.3,10.3,2.5,0
2,"2/1/2022, 1:07:39 AM","2/1/2022, 1:19:33 AM",1,2.41,1,N,144,170,1,11,0.5,0.5,2.2,0,0.3,17,2.5,0
2,"2/1/2022, 1:07:48 AM","2/1/2022, 1:14:37 AM",1,2.06,1,N,164,249,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5,0
1,"2/1/2022, 1:45:52 AM","2/1/2022, 2:12:26 AM",2,14.5,1,N,132,89,2,41,1.75,0.5,0,0,0.3,43.55,0,1.25
2,"2/1/2022, 1:26:21 AM","2/1/2022, 1:54:28 AM",1,17.76,1,N,132,49,1,48,0.5,0.5,7.58,0,0.3,58.13,0,1.25
1,"2/1/2022, 1:21:06 AM","2/1/2022, 1:35:36 AM",2,3,1,N,48,249,2,12.5,3,0.5,0,0,0.3,16.3,2.5,0
1,"2/1/2022, 1:59:25 AM","2/1/2022, 2:01:24 AM",1,0.3,1,N,236,236,1,3.5,3,0.5,1.33,0,0.3,8.63,2.5,0
1,"2/1/2022, 1:08:42 AM","2/1/2022, 1:43:21 AM",0,19.4,2,N,132,142,1,52,3.75,0.5,6.9,6.55,0.3,70,2.5,1.25
2,"2/1/2022, 1:34:49 AM","2/1/2022, 1:54:18 AM",1,4.99,1,N,230,42,1,18,0.5,0.5,0,0,0.3,21.8,2.5,0
1,"2/1/2022, 1:09:53 AM","2/1/2022, 1:36:17 AM",1,4.5,1,N,114,236,1,20.5,3,0.5,6.08,0,0.3,30.38,2.5,0
1,"2/1/2022, 1:06:30 AM","2/1/2022, 1:11:11 AM",1,0.7,1,N,230,48,1,5,3,0.5,1.75,0,0.3,10.55,2.5,0
2,"2/1/2022, 1:16:27 AM","2/1/2022, 1:31:22 AM",1,5.24,1,N,211,80,1,17.5,0.5,0.5,2,0,0.3,23.3,2.5,0
2,"2/1/2022, 1:47:16 AM","2/1/2022, 1:52:02 AM",1,2.11,1,N,107,141,1,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0
2,"2/1/2022, 1:04:18 AM","2/1/2022, 1:17:59 AM",1,4.04,1,N,48,75,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,0
2,"2/1/2022, 1:02:33 AM","2/1/2022, 1:11:33 AM",1,1.79,1,N,142,238,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,"2/1/2022, 1:23:20 AM","2/1/2022, 1:29:57 AM",1,2.44,1,N,263,170,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5,0
2,"2/1/2022, 1:16:36 AM","2/1/2022, 1:23:23 AM",6,1.28,1,N,239,163,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,"2/1/2022, 1:33:19 AM","2/1/2022, 1:37:56 AM",6,0.55,1,N,249,114,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0
2,"2/1/2022, 1:51:03 AM","2/1/2022, 2:15:34 AM",1,9.98,1,N,249,228,1,30.5,0.5,0.5,5,0,0.3,39.3,2.5,0
1,"2/1/2022, 1:06:52 AM","2/1/2022, 1:11:54 AM",1,1.6,1,N,48,68,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5,0
2,"2/1/2022, 1:10:25 AM","2/1/2022, 1:29:19 AM",1,5.37,1,N,170,87,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5,0
2,"2/1/2022, 1:36:56 AM","2/1/2022, 1:59:54 AM",1,4.69,1,N,87,48,1,18,0.5,0.5,2,0,0.3,23.8,2.5,0
2,"2/1/2022, 1:10:43 AM","2/1/2022, 1:17:37 AM",1,1.49,1,N,87,144,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0
2,"2/1/2022, 1:44:23 AM","2/1/2022, 2:05:41 AM",1,7.76,1,N,249,116,1,24.5,0.5,0.5,5.66,0,0.3,33.96,2.5,0
2,"2/1/2022, 1:19:05 AM","2/1/2022, 1:39:45 AM",2,11.23,1,N,142,200,1,32,0.5,0.5,4,3,0.3,42.8,2.5,0
2,"2/1/2022, 1:24:51 AM","2/1/2022, 2:00:22 AM",1,18.53,2,N,132,249,1,52,0,0.5,12.62,6.55,0.3,75.72,2.5,1.25
1,"2/1/2022, 1:08:23 AM","2/1/2022, 1:15:41 AM",1,2,1,N,137,237,1,8,3,0.5,2.95,0,0.3,14.75,2.5,0
1,"2/1/2022, 1:17:04 AM","2/1/2022, 1:23:45 AM",1,1.3,1,N,237,140,1,7,3,0.5,0,0,0.3,10.8,2.5,0
1,"2/1/2022, 1:37:08 AM","2/1/2022, 1:44:51 AM",1,2.3,1,N,237,41,2,8.5,3,0.5,0,0,0.3,12.3,2.5,0
2,"2/1/2022, 1:41:36 AM","2/1/2022, 2:10:01 AM",2,19.94,2,N,132,236,1,52,0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,"2/1/2022, 1:01:20 AM","2/1/2022, 1:07:34 AM",1,2.71,1,N,161,75,2,9,0.5,0.5,0,0,0.3,12.8,2.5,0
2,"2/1/2022, 1:25:58 AM","2/1/2022, 1:33:59 AM",1,2.99,1,N,68,143,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
1,"2/1/2022, 1:12:38 AM","2/1/2022, 1:17:39 AM",1,1.4,1,N,90,48,1,6.5,3,0.5,3,0,0.3,13.3,2.5,0
1,"2/1/2022, 1:33:35 AM","2/1/2022, 1:45:48 AM",1,3.5,1,N,48,75,2,12.5,3,0.5,0,0,0.3,16.3,2.5,0
2,"2/1/2022, 1:08:39 AM","2/1/2022, 1:23:07 AM",1,10.7,1,N,138,175,1,29.5,0.5,0.5,2,0,0.3,34.05,0,1.25
2,"2/1/2022, 1:44:02 AM","2/1/2022, 2:00:29 AM",1,3.65,1,N,141,7,4,-13.5,-0.5,-0.5,0,0,-0.3,-17.3,-2.5,0
2,"2/1/2022, 1:44:02 AM","2/1/2022, 2:00:29 AM",1,3.65,1,N,141,7,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,0
1,"2/1/2022, 1:12:30 AM","2/1/2022, 1:22:11 AM",1,1.5,1,N,249,148,2,8.5,3,0.5,0,0,0.3,12.3,2.5,0
1,"2/1/2022, 1:32:19 AM","2/1/2022, 1:51:42 AM",1,4.8,1,N,79,263,2,17.5,3,0.5,0,0,0.3,21.3,2.5,0
2,"2/1/2022, 1:52:08 AM","2/1/2022, 2:05:34 AM",5,3.7,1,N,237,79,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5,0
